latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
-36.67479,-72.90826,315.22,1.52,1.22,2026-01-19,0240,Terra,MODIS,91,6.1NRT,290.43,25.78,N
-36.67784,-72.92471,336.49,1.52,1.22,2026-01-19,0240,Terra,MODIS,100,6.1NRT,294.41,70.74,N
-36.52832,-72.56201,313.18,1.6,1.25,2026-01-19,0240,Terra,MODIS,78,6.1NRT,295.06,21.28,N
-37.31886,-72.61977,325.32,1.53,1.22,2026-01-19,0240,Terra,MODIS,100,6.1NRT,300.35,39.25,N
-36.53477,-72.59633,309.34,1.6,1.24,2026-01-19,0240,Terra,MODIS,70,6.1NRT,293.84,15.87,N
-36.51754,-72.5659,331.91,1.6,1.25,2026-01-19,0240,Terra,MODIS,100,6.1NRT,296.81,60.63,N
-36.52074,-72.58282,340.12,1.6,1.25,2026-01-19,0240,Terra,MODIS,100,6.1NRT,297.28,84.36,N
-36.52395,-72.59987,314.17,1.6,1.24,2026-01-19,0240,Terra,MODIS,43,6.1NRT,294.48,21.82,N
-36.53155,-72.5792,307.17,1.6,1.25,2026-01-19,0240,Terra,MODIS,55,6.1NRT,295.06,13.22,N
-37.3144,-72.65662,310.87,1.53,1.22,2026-01-19,0240,Terra,MODIS,81,6.1NRT,294.98,16.68,N
-37.31747,-72.67329,304.88,1.52,1.22,2026-01-19,0240,Terra,MODIS,62,6.1NRT,293.51,9.85,N
-37.29751,-72.62615,323.12,1.53,1.22,2026-01-19,0240,Terra,MODIS,100,6.1NRT,298.63,36.42,N
-37.28374,-72.61272,346.2,1.54,1.22,2026-01-19,0240,Terra,MODIS,100,6.1NRT,300.98,99.47,N
-37.28683,-72.62932,341,1.53,1.22,2026-01-19,0240,Terra,MODIS,100,6.1NRT,299.82,81.35,N
-37.27305,-72.61587,349.33,1.54,1.22,2026-01-19,0240,Terra,MODIS,100,6.1NRT,303.02,111.69,N
-36.83948,-72.96606,303.18,1.8,1.32,2026-01-19,0709,Aqua,MODIS,54,6.1NRT,289.31,16,N
-36.50952,-72.57247,307,1.74,1.29,2026-01-19,0709,Aqua,MODIS,70,6.1NRT,289.06,18.96,N
-36.51339,-72.55374,304.28,1.73,1.29,2026-01-19,0709,Aqua,MODIS,57,6.1NRT,290.09,15.23,N
-36.6126,-72.58987,303.38,1.73,1.29,2026-01-19,0709,Aqua,MODIS,55,6.1NRT,292.16,14.69,N
-36.61621,-72.57238,310.51,1.73,1.29,2026-01-19,0709,Aqua,MODIS,80,6.1NRT,290.31,25.23,N
-36.67339,-72.92113,301.85,1.81,1.32,2026-01-19,0709,Aqua,MODIS,26,6.1NRT,287.65,14.19,N
-36.72821,-72.65378,308.89,1.74,1.29,2026-01-19,0709,Aqua,MODIS,38,6.1NRT,291.13,20.34,N
-36.68491,-72.92439,309.54,1.81,1.32,2026-01-19,0709,Aqua,MODIS,78,6.1NRT,287.99,25.99,N
-36.74321,-72.63881,314.32,1.73,1.29,2026-01-19,0709,Aqua,MODIS,45,6.1NRT,293.89,27.71,N
-36.80588,-72.38638,327.31,1.67,1.27,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,293.02,56.13,N
-36.68127,-72.92841,304.72,1.81,1.32,2026-01-19,0709,Aqua,MODIS,8,6.1NRT,287.89,16.32,N
-36.80552,-72.39148,324.36,1.67,1.27,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,293.16,49.44,N
-36.80922,-72.37354,300.99,1.66,1.27,2026-01-19,0709,Aqua,MODIS,31,6.1NRT,290.11,10.86,N
-36.76768,-72.63171,307.78,1.73,1.29,2026-01-19,0709,Aqua,MODIS,34,6.1NRT,292.1,17.75,N
-36.75051,-72.88863,305.65,1.79,1.31,2026-01-19,0709,Aqua,MODIS,65,6.1NRT,288.27,18.87,N
-36.75796,-72.91136,303.77,1.8,1.31,2026-01-19,0709,Aqua,MODIS,45,6.1NRT,289,15.17,N
-36.76189,-72.89236,320.51,1.79,1.31,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,289.43,45.36,N
-36.79979,-72.88509,306.28,1.79,1.31,2026-01-19,0709,Aqua,MODIS,36,6.1NRT,289.75,18.43,N
-36.78528,-72.99184,312.78,1.81,1.32,2026-01-19,0709,Aqua,MODIS,86,6.1NRT,287.94,31.3,N
-36.78936,-72.97249,310.69,1.81,1.32,2026-01-19,0709,Aqua,MODIS,81,6.1NRT,287.27,26.8,N
-36.80975,-72.87547,302.67,1.78,1.31,2026-01-19,0709,Aqua,MODIS,34,6.1NRT,288.68,13.8,N
-36.79667,-72.99582,326.68,1.81,1.32,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,288.4,63.43,N
-36.84386,-72.88631,305.14,1.78,1.31,2026-01-19,0709,Aqua,MODIS,63,6.1NRT,288.75,16.76,N
-36.85097,-72.96938,337.92,1.8,1.32,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,289.82,98.12,N
-36.85499,-72.9499,320.47,1.8,1.31,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,291.64,44.49,N
-36.85883,-72.93126,312.44,1.79,1.31,2026-01-19,0709,Aqua,MODIS,58,6.1NRT,290.57,26.57,N
-36.86634,-72.95383,315.19,1.8,1.31,2026-01-19,0709,Aqua,MODIS,82,6.1NRT,288.25,32.5,N
-36.87032,-72.93445,321.02,1.79,1.31,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,289.71,44.09,N
-36.87419,-72.9156,318.68,1.79,1.31,2026-01-19,0709,Aqua,MODIS,97,6.1NRT,290.73,37.45,N
-36.88595,-72.85816,309.18,1.77,1.3,2026-01-19,0709,Aqua,MODIS,59,6.1NRT,288.42,22.12,N
-36.86288,-72.95805,316.86,1.8,1.31,2026-01-19,0709,Aqua,MODIS,94,6.1NRT,288.46,37.93,N
-36.86695,-72.93882,326.54,1.79,1.31,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,290.79,59.34,N
-36.87097,-72.91985,321.05,1.79,1.31,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,291.25,42.92,N
-36.88302,-72.8628,309.27,1.77,1.3,2026-01-19,0709,Aqua,MODIS,12,6.1NRT,288.3,20.52,N
-36.88235,-72.92348,305.09,1.79,1.31,2026-01-19,0709,Aqua,MODIS,20,6.1NRT,289.24,14.79,N
-37.24966,-72.62273,305.86,1.68,1.27,2026-01-19,0709,Aqua,MODIS,58,6.1NRT,289.27,16.46,N
-37.25343,-72.60441,304.68,1.68,1.27,2026-01-19,0709,Aqua,MODIS,57,6.1NRT,289.76,14.8,N
-37.26074,-72.62627,305.88,1.68,1.27,2026-01-19,0709,Aqua,MODIS,13,6.1NRT,289.94,15.68,N
-37.2645,-72.60792,312.34,1.68,1.27,2026-01-19,0709,Aqua,MODIS,71,6.1NRT,292.48,25.2,N
-37.27182,-72.62974,311.93,1.68,1.27,2026-01-19,0709,Aqua,MODIS,27,6.1NRT,291.36,23.58,N
-37.27559,-72.61131,342.66,1.68,1.27,2026-01-19,0709,Aqua,MODIS,100,6.1NRT,297.87,103,N
-37.28662,-72.61496,312.12,1.68,1.27,2026-01-19,0709,Aqua,MODIS,84,6.1NRT,291.82,24.95,N
-37.32347,-72.60735,311.66,1.67,1.27,2026-01-19,0709,Aqua,MODIS,59,6.1NRT,294.79,22.53,N
-37.32288,-72.61282,308.86,1.67,1.27,2026-01-19,0709,Aqua,MODIS,56,6.1NRT,293.84,18.2,N
-37.35226,-72.6418,307.21,1.68,1.27,2026-01-19,0709,Aqua,MODIS,47,6.1NRT,290.72,16.76,N
-36.51698,-72.58145,330.78,1.15,1.07,2026-01-19,1342,Terra,MODIS,85,6.1NRT,299.87,30.25,D
-36.51846,-72.56888,313.5,1.15,1.07,2026-01-19,1342,Terra,MODIS,58,6.1NRT,301.56,8.46,D
-36.52653,-72.58289,311.24,1.15,1.07,2026-01-19,1342,Terra,MODIS,39,6.1NRT,299.23,6.18,D
-36.61678,-72.59285,319.1,1.15,1.07,2026-01-19,1342,Terra,MODIS,73,6.1NRT,299.22,15.14,D
-36.61832,-72.57984,319.86,1.15,1.07,2026-01-19,1342,Terra,MODIS,74,6.1NRT,300.6,15.93,D
-36.66992,-72.91569,313.86,1.12,1.05,2026-01-19,1342,Terra,MODIS,19,6.1NRT,293.07,10.75,D
-36.6872,-72.93153,316.89,1.12,1.05,2026-01-19,1342,Terra,MODIS,68,6.1NRT,297.53,12.88,D
-36.68869,-72.91927,323.29,1.12,1.05,2026-01-19,1342,Terra,MODIS,78,6.1NRT,296.84,20.59,D
-36.74311,-72.46354,310.48,1.17,1.08,2026-01-19,1342,Terra,MODIS,41,6.1NRT,299.3,4.72,D
-36.7424,-72.63403,329.05,1.15,1.07,2026-01-19,1342,Terra,MODIS,49,6.1NRT,304.09,25.14,D
-36.75191,-72.63575,347.92,1.15,1.07,2026-01-19,1342,Terra,MODIS,94,6.1NRT,305.7,61.11,D
-36.76454,-72.64484,320.48,1.15,1.07,2026-01-19,1342,Terra,MODIS,71,6.1NRT,304.66,15.72,D
-36.76603,-72.63203,317.48,1.15,1.07,2026-01-19,1342,Terra,MODIS,60,6.1NRT,303.16,12.1,D
-36.81361,-72.38997,326.63,1.18,1.08,2026-01-19,1342,Terra,MODIS,81,6.1NRT,300.07,21.82,D
-36.76313,-72.90142,328.18,1.12,1.06,2026-01-19,1342,Terra,MODIS,83,6.1NRT,299.73,26.31,D
-36.79028,-72.99422,314.34,1.11,1.05,2026-01-19,1342,Terra,MODIS,52,6.1NRT,292.87,11.35,D
-36.80387,-72.88286,337.38,1.12,1.06,2026-01-19,1342,Terra,MODIS,89,6.1NRT,300.11,41.91,D
-36.79967,-72.99584,340.83,1.11,1.05,2026-01-19,1342,Terra,MODIS,91,6.1NRT,293.51,48.6,D
-36.8133,-72.8845,332.48,1.12,1.06,2026-01-19,1342,Terra,MODIS,86,6.1NRT,295.9,32.8,D
-36.81969,-72.91097,312.78,1.12,1.06,2026-01-19,1342,Terra,MODIS,50,6.1NRT,296.39,8.92,D
-36.82544,-72.90511,312.92,1.12,1.06,2026-01-19,1342,Terra,MODIS,18,6.1NRT,295.3,8.83,D
-36.8378,-72.88213,319.31,1.13,1.06,2026-01-19,1342,Terra,MODIS,74,6.1NRT,294.71,16.36,D
-36.84613,-72.97311,323.9,1.12,1.05,2026-01-19,1342,Terra,MODIS,70,6.1NRT,295.34,20.74,D
-36.8555,-72.97492,322.29,1.12,1.05,2026-01-19,1342,Terra,MODIS,61,6.1NRT,293.31,19.31,D
-36.8679,-72.95182,360.35,1.12,1.05,2026-01-19,1342,Terra,MODIS,100,6.1NRT,300.08,96.15,D
-36.86941,-72.93938,351.98,1.12,1.06,2026-01-19,1342,Terra,MODIS,96,6.1NRT,299.63,71.92,D
-36.87091,-72.92698,336.14,1.12,1.06,2026-01-19,1342,Terra,MODIS,88,6.1NRT,304.1,36.43,D
-36.88033,-72.92866,363.55,1.12,1.06,2026-01-19,1342,Terra,MODIS,100,6.1NRT,301.94,106.39,D
-36.88186,-72.91605,327.14,1.12,1.06,2026-01-19,1342,Terra,MODIS,79,6.1NRT,300.06,21.59,D
-36.89127,-72.91782,323.74,1.12,1.06,2026-01-19,1342,Terra,MODIS,70,6.1NRT,298.35,18.57,D
-36.91162,-72.90881,329.25,1.12,1.06,2026-01-19,1342,Terra,MODIS,63,6.1NRT,298.72,24.69,D
-36.92658,-72.90505,315.66,1.13,1.06,2026-01-19,1342,Terra,MODIS,54,6.1NRT,297.75,12.68,D
-37.17194,-72.94875,309.78,1.13,1.06,2026-01-19,1342,Terra,MODIS,39,6.1NRT,298.78,4.81,D
-37.24477,-72.61623,330.23,1.16,1.07,2026-01-19,1342,Terra,MODIS,78,6.1NRT,302.32,25.59,D
-37.25435,-72.61796,344.19,1.16,1.07,2026-01-19,1342,Terra,MODIS,92,6.1NRT,305.62,51.81,D
-37.26392,-72.61969,377.69,1.16,1.07,2026-01-19,1342,Terra,MODIS,100,6.1NRT,311.83,167.69,D
-37.32702,-72.61102,327.57,1.17,1.08,2026-01-19,1342,Terra,MODIS,72,6.1NRT,309.16,21.71,D
-37.35125,-72.65508,323.55,1.16,1.07,2026-01-19,1342,Terra,MODIS,74,6.1NRT,303.36,18.29,D
-37.35277,-72.6421,320.02,1.16,1.07,2026-01-19,1342,Terra,MODIS,49,6.1NRT,301.23,11.68,D
-37.48143,-73.33612,308.38,1.1,1.05,2026-01-19,1342,Terra,MODIS,40,6.1NRT,296,6.53,D
-37.49334,-72.60365,442.44,1.5,1.21,2026-01-19,2044,Aqua,MODIS,100,6.1NRT,334.23,1095.96,D
-37.49644,-72.61976,386.44,1.49,1.21,2026-01-19,2044,Aqua,MODIS,100,6.1NRT,320.21,302.52,D
-37.48284,-72.60695,386.55,1.5,1.21,2026-01-19,2044,Aqua,MODIS,100,6.1NRT,312.39,307.5,D
-37.32686,-72.62601,333.33,1.5,1.21,2026-01-19,2044,Aqua,MODIS,42,6.1NRT,315.49,29.19,D
-37.33084,-72.61459,339.47,1.51,1.21,2026-01-19,2044,Aqua,MODIS,74,6.1NRT,317.61,47.26,D
-37.27809,-72.63084,334.8,1.51,1.21,2026-01-19,2044,Aqua,MODIS,82,6.1NRT,317.87,33.69,D
-37.26433,-72.61768,338.66,1.51,1.21,2026-01-19,2044,Aqua,MODIS,87,6.1NRT,316.97,44.15,D
-37.26753,-72.63404,352.82,1.51,1.21,2026-01-19,2044,Aqua,MODIS,96,6.1NRT,321.6,93.86,D
-37.25376,-72.62086,342.47,1.51,1.21,2026-01-19,2044,Aqua,MODIS,90,6.1NRT,315.08,56.14,D
-37.25698,-72.63727,366.17,1.51,1.21,2026-01-19,2044,Aqua,MODIS,100,6.1NRT,319.35,159.41,D
-37.24318,-72.62404,333.93,1.51,1.21,2026-01-19,2044,Aqua,MODIS,72,6.1NRT,311.94,34.19,D
-37.24641,-72.64046,325.7,1.51,1.21,2026-01-19,2044,Aqua,MODIS,53,6.1NRT,312.94,16.15,D
-36.8801,-72.87053,326.58,1.49,1.21,2026-01-19,2044,Aqua,MODIS,42,6.1NRT,297.12,32.35,D
-36.86961,-72.87377,335.25,1.49,1.21,2026-01-19,2044,Aqua,MODIS,79,6.1NRT,297.51,54.01,D
-36.88213,-72.93889,341.08,1.48,1.2,2026-01-19,2044,Aqua,MODIS,85,6.1NRT,302.16,67.07,D
-36.87166,-72.94195,338.91,1.48,1.2,2026-01-19,2044,Aqua,MODIS,87,6.1NRT,302.63,62.59,D
-36.80716,-72.66767,316.8,1.54,1.22,2026-01-19,2044,Aqua,MODIS,24,6.1NRT,301.25,16.63,D
-36.83802,-72.88283,331.1,1.49,1.21,2026-01-19,2044,Aqua,MODIS,80,6.1NRT,296.78,44.96,D
-36.85393,-72.96468,334.85,1.47,1.2,2026-01-19,2044,Aqua,MODIS,76,6.1NRT,301.55,50.24,D
-36.84341,-72.96746,320.91,1.47,1.2,2026-01-19,2044,Aqua,MODIS,54,6.1NRT,304.43,22.8,D
-36.84643,-72.98298,345.02,1.47,1.2,2026-01-19,2044,Aqua,MODIS,92,6.1NRT,300.56,82.85,D
-36.76526,-72.62711,384.25,1.55,1.23,2026-01-19,2044,Aqua,MODIS,100,6.1NRT,307.56,310.63,D
-36.76864,-72.6441,359.41,1.54,1.22,2026-01-19,2044,Aqua,MODIS,99,6.1NRT,307.73,145.08,D
-36.81382,-72.87287,319.8,1.49,1.21,2026-01-19,2044,Aqua,MODIS,24,6.1NRT,298.32,20.61,D
-36.81697,-72.88897,327.51,1.49,1.21,2026-01-19,2044,Aqua,MODIS,70,6.1NRT,300.69,34.96,D
-36.7735,-72.63145,353.53,1.55,1.23,2026-01-19,2044,Aqua,MODIS,96,6.1NRT,304.22,118.47,D
-36.77673,-72.6483,322,1.54,1.22,2026-01-19,2044,Aqua,MODIS,55,6.1NRT,303.95,22.71,D
-36.7595,-72.61745,341.34,1.55,1.23,2026-01-19,2044,Aqua,MODIS,89,6.1NRT,301.13,70.44,D
-36.76279,-72.63453,367.74,1.55,1.23,2026-01-19,2044,Aqua,MODIS,100,6.1NRT,308.13,190.29,D
-36.81003,-72.88082,340.14,1.49,1.21,2026-01-19,2044,Aqua,MODIS,88,6.1NRT,300.98,67.49,D
-36.81309,-72.89685,318.46,1.49,1.21,2026-01-19,2044,Aqua,MODIS,39,6.1NRT,302.64,17.21,D
-36.79643,-72.86786,340.69,1.5,1.21,2026-01-19,2044,Aqua,MODIS,89,6.1NRT,300.96,69.97,D
-36.74143,-72.64095,322.06,1.55,1.23,2026-01-19,2044,Aqua,MODIS,49,6.1NRT,300.86,24.63,D
-36.81045,-72.99909,351.98,1.47,1.2,2026-01-19,2044,Aqua,MODIS,96,6.1NRT,297.33,105.19,D
-36.79694,-72.98622,351.92,1.47,1.2,2026-01-19,2044,Aqua,MODIS,96,6.1NRT,299.21,104.41,D
-36.8001,-73.00274,347.81,1.47,1.2,2026-01-19,2044,Aqua,MODIS,93,6.1NRT,298.66,88.58,D
-36.78657,-72.98978,316.38,1.47,1.2,2026-01-19,2044,Aqua,MODIS,13,6.1NRT,298.52,12.34,D
-36.78968,-73.00596,350.99,1.47,1.2,2026-01-19,2044,Aqua,MODIS,95,6.1NRT,299.04,102.14,D
-36.79264,-73.02134,317.21,1.47,1.2,2026-01-19,2044,Aqua,MODIS,34,6.1NRT,297.91,13.49,D
-36.77919,-73.00881,337.33,1.47,1.2,2026-01-19,2044,Aqua,MODIS,86,6.1NRT,297.29,57.28,D
-36.62447,-72.5744,350.66,1.57,1.23,2026-01-19,2044,Aqua,MODIS,95,6.1NRT,303.81,110.43,D
-36.6278,-72.59138,349.46,1.57,1.23,2026-01-19,2044,Aqua,MODIS,94,6.1NRT,304.39,106.83,D
-36.69224,-72.92334,343.13,1.49,1.21,2026-01-19,2044,Aqua,MODIS,90,6.1NRT,299.49,79.41,D
-36.69537,-72.93962,322.08,1.49,1.21,2026-01-19,2044,Aqua,MODIS,61,6.1NRT,300.31,24.85,D
-36.61385,-72.57834,339.23,1.57,1.23,2026-01-19,2044,Aqua,MODIS,87,6.1NRT,301.94,67.33,D
-36.61723,-72.5955,359.13,1.57,1.23,2026-01-19,2044,Aqua,MODIS,99,6.1NRT,304.3,149.77,D
-36.58891,-72.56744,350.69,1.57,1.24,2026-01-19,2044,Aqua,MODIS,72,6.1NRT,305.19,109.15,D
-36.5815,-72.58755,316.84,1.57,1.23,2026-01-19,2044,Aqua,MODIS,28,6.1NRT,303.83,13.64,D
-36.57637,-72.57784,326.11,1.57,1.24,2026-01-19,2044,Aqua,MODIS,0,6.1NRT,304.15,31.84,D
-36.51944,-72.57819,326.04,1.58,1.24,2026-01-19,2044,Aqua,MODIS,73,6.1NRT,301.71,34.4,D
-36.5227,-72.59476,349.09,1.57,1.24,2026-01-19,2044,Aqua,MODIS,82,6.1NRT,303.22,104.58,D
-37.49197,-72.59406,318.28,2.73,1.58,2026-01-20,0141,Terra,MODIS,97,6.1NRT,297.14,66.08,N
-37.49387,-72.62492,315.29,2.74,1.58,2026-01-20,0141,Terra,MODIS,91,6.1NRT,296.78,55.03,N
-37.47782,-72.59532,313.78,2.73,1.58,2026-01-20,0141,Terra,MODIS,88,6.1NRT,295.61,49.44,N
-37.47966,-72.62564,319.22,2.74,1.58,2026-01-20,0141,Terra,MODIS,98,6.1NRT,296.45,70.09,N
-36.88234,-72.90784,314.1,2.82,1.6,2026-01-20,0141,Terra,MODIS,89,6.1NRT,288.51,62.81,N
-36.88421,-72.93857,328.03,2.83,1.61,2026-01-20,0141,Terra,MODIS,100,6.1NRT,288.18,127,N
-36.84298,-72.97466,308.79,2.84,1.61,2026-01-20,0141,Terra,MODIS,76,6.1NRT,286.99,49.87,N
-36.84049,-72.98074,306.33,2.84,1.61,2026-01-20,0141,Terra,MODIS,68,6.1NRT,286.47,43.38,N
-36.76035,-72.6183,322.07,2.69,1.57,2026-01-20,0141,Terra,MODIS,100,6.1NRT,291.66,86.74,N
-36.76218,-72.64742,313.68,2.7,1.57,2026-01-20,0141,Terra,MODIS,88,6.1NRT,290.53,56.26,N
-36.62568,-72.58018,308.63,2.66,1.57,2026-01-20,0141,Terra,MODIS,75,6.1NRT,290.58,38.78,N
-36.6116,-72.58015,315.63,2.66,1.57,2026-01-20,0141,Terra,MODIS,92,6.1NRT,290.78,59.3,N
-36.61879,-72.55659,301.89,2.65,1.56,2026-01-20,0141,Terra,MODIS,45,6.1NRT,290.66,21.59,N
-36.6207,-72.58531,320.67,2.66,1.57,2026-01-20,0141,Terra,MODIS,100,6.1NRT,291.11,81.28,N
-36.61955,-72.58862,306.74,1.2,1.09,2026-01-20,0748,Aqua,MODIS,69,6.1NRT,286.2,12.44,N
-36.62122,-72.57511,309.19,1.2,1.09,2026-01-20,0748,Aqua,MODIS,77,6.1NRT,285.17,14.67,N
-36.7587,-72.62682,333.37,1.2,1.09,2026-01-20,0748,Aqua,MODIS,100,6.1NRT,288.57,46.63,N
-36.76031,-72.61355,301.21,1.2,1.09,2026-01-20,0748,Aqua,MODIS,39,6.1NRT,286.79,7.93,N
-36.76834,-72.62875,325.39,1.2,1.09,2026-01-20,0748,Aqua,MODIS,100,6.1NRT,286.99,33,N
-36.76997,-72.6154,317.18,1.2,1.09,2026-01-20,0748,Aqua,MODIS,95,6.1NRT,286.27,22.11,N
-36.86891,-72.94764,300.15,1.16,1.07,2026-01-20,0748,Aqua,MODIS,4,6.1NRT,285.51,6.95,N
-36.87574,-72.92834,345.64,1.17,1.08,2026-01-20,0748,Aqua,MODIS,100,6.1NRT,288.12,68.98,N
-36.87734,-72.91518,327.01,1.17,1.08,2026-01-20,0748,Aqua,MODIS,98,6.1NRT,286.93,33.22,N
-36.88528,-72.93005,308.31,1.17,1.08,2026-01-20,0748,Aqua,MODIS,74,6.1NRT,285.76,13.7,N
-36.88688,-72.91705,309.45,1.17,1.08,2026-01-20,0748,Aqua,MODIS,77,6.1NRT,286.38,14.59,N
-37.4842,-72.60407,312.16,1.22,1.1,2026-01-20,0748,Aqua,MODIS,84,6.1NRT,294.72,17.1,N
-36.85992,-72.88615,333.75,2.97,1.64,2026-01-20,1946,Aqua,MODIS,49,6.1NRT,294.05,139.15,D
-36.85613,-72.86053,315.14,2.96,1.64,2026-01-20,1946,Aqua,MODIS,17,6.1NRT,292.25,45.04,D
-36.85844,-72.89364,328.04,2.97,1.64,2026-01-20,1946,Aqua,MODIS,38,6.1NRT,294.56,103.07,D
-36.81348,-72.66832,313.14,2.87,1.62,2026-01-20,1946,Aqua,MODIS,21,6.1NRT,299.32,33.18,D
-36.79466,-72.60615,316.5,2.84,1.61,2026-01-20,1946,Aqua,MODIS,58,6.1NRT,298.4,43.4,D
-36.78036,-72.6086,363.18,2.84,1.61,2026-01-20,1946,Aqua,MODIS,100,6.1NRT,302.95,410.13,D
-36.78247,-72.63948,349.37,2.86,1.61,2026-01-20,1946,Aqua,MODIS,95,6.1NRT,303.92,255.13,D
-36.76603,-72.61051,333.14,2.84,1.61,2026-01-20,1946,Aqua,MODIS,84,6.1NRT,299.26,127.73,D
-36.7681,-72.64132,344.6,2.86,1.61,2026-01-20,1946,Aqua,MODIS,92,6.1NRT,303.02,213.84,D
-36.76378,-72.61539,335.16,2.84,1.61,2026-01-20,1946,Aqua,MODIS,85,6.1NRT,299.64,144.26,D
-36.76602,-72.64611,331.25,2.86,1.61,2026-01-20,1946,Aqua,MODIS,82,6.1NRT,302.94,120.2,D
-37.49912,-72.60455,321.64,1,1,2026-01-21,0219,Terra,MODIS,96,6.1NRT,298.81,19.61,N
-37.49186,-72.61774,319.43,1,1,2026-01-21,0219,Terra,MODIS,97,6.1NRT,296.61,17.46,N
-36.88089,-72.93117,300.2,1,1,2026-01-21,0219,Terra,MODIS,21,6.1NRT,284.86,6.25,N
-36.77707,-72.58933,301.49,1.01,1,2026-01-21,0219,Terra,MODIS,17,6.1NRT,286.17,5.97,N
-36.76819,-72.59134,307.25,1.01,1,2026-01-21,0219,Terra,MODIS,43,6.1NRT,286.63,9.05,N
-36.7698,-72.60243,337.42,1.01,1,2026-01-21,0219,Terra,MODIS,100,6.1NRT,289.89,40.39,N
-36.77302,-72.62463,303,1.01,1,2026-01-21,0219,Terra,MODIS,10,6.1NRT,286.01,6.82,N
-36.76093,-72.60445,326.52,1.01,1,2026-01-21,0219,Terra,MODIS,50,6.1NRT,288.06,24.07,N
-36.75205,-72.60645,335.54,1.01,1,2026-01-21,0219,Terra,MODIS,97,6.1NRT,287.07,36.75,N
-36.75367,-72.61755,361.58,1.01,1,2026-01-21,0219,Terra,MODIS,100,6.1NRT,289.41,91.72,N
-36.74503,-72.62532,305.34,1.01,1,2026-01-21,0219,Terra,MODIS,64,6.1NRT,285.25,9,N
-36.74662,-72.63641,302.64,1.01,1,2026-01-21,0219,Terra,MODIS,50,6.1NRT,285.54,7.3,N
-36.74601,-72.58873,303.2,3.73,1.81,2026-01-21,0646,Aqua,MODIS,54,6.1NRT,284.3,59.7,N
-36.74993,-72.46882,304.64,1.06,1.03,2026-01-21,1322,Terra,MODIS,19,6.1NRT,294.58,2.93,D
-36.75278,-72.62786,318.94,1.08,1.04,2026-01-21,1322,Terra,MODIS,73,6.1NRT,295.76,15.17,D
-36.75846,-72.59261,309.52,1.07,1.03,2026-01-21,1322,Terra,MODIS,46,6.1NRT,294.79,6.75,D
-36.76572,-72.60654,332.96,1.07,1.03,2026-01-21,1322,Terra,MODIS,87,6.1NRT,293.63,30.89,D
-36.76761,-72.59478,334.97,1.07,1.03,2026-01-21,1322,Terra,MODIS,88,6.1NRT,296.4,34.95,D
-36.78214,-72.62266,311.01,1.07,1.03,2026-01-21,1322,Terra,MODIS,60,6.1NRT,294.78,7.38,D
-36.84503,-72.86692,315.91,1.09,1.04,2026-01-21,1322,Terra,MODIS,74,6.1NRT,289.58,14.92,D
-36.87518,-72.95602,309.42,1.1,1.05,2026-01-21,1322,Terra,MODIS,39,6.1NRT,290.17,9.01,D
-37.47972,-73.34412,303.98,1.12,1.05,2026-01-21,1322,Terra,MODIS,32,6.1NRT,292.54,5.09,D
-37.48177,-73.33177,302.84,1.11,1.05,2026-01-21,1322,Terra,MODIS,23,6.1NRT,291.93,4.39,D
